text,sentiment,source,label
“ممتاز”. ان مسرور كثير في اقامتي في فندق روتانا وهذا الشي ليس بجديد ع مجموعة روتانا كل الشكر ع طاقم العمل وع الضيافة اصيله وشكري الخاص جدا الي الاخ عصام المغربي في الاستقبال ع ترحيب الطيب والابتسامه الجميله شكرا فندق بستان روتانا وشكرا لكل شخص يعمل في روتانا مع شكرا الخاص لعصام.تحياتي لكم منذر الزدجالي. اتمنى في تطوير خدمه السيارات,neutral,HARD,1
استثنائي. النظافه والموقع والخدمة. قبو السيارات صغير ع السيارات الكبيرة وبعيد قليلا عن محطة المترو,positive,HARD,2
“انصدمت”. التصميم العام. الاثاث مهتريروائح كريهة مع التكييفخدمة سيئةعدم اهتمام من الدخول حتى الخروجمسجل في الحجز متضمن عشاء ولم يقدموا عشاء و إنما فطور بسيطتعامل متدني,negative,HARD,0
“فندق جميل وراقي”. حجم الغرفة. التكييف سيء للغاية,neutral,HARD,1
“السلام عليكم”. أعجبني  الهدو. التكييف  سئ جدا الإفطار دون المتوسط  المواقف قليله,neutral,HARD,1
“فاشل”. لاشي. عدم وجود قفل داخلي للشقه. فرش السرير وصخ وقذر جدا.السماح لبنات الليل بالصعود للغرف والدق علي الابواب والازعاح من ذلك,negative,HARD,0
“bad experience”. طاقم العمل جيد. للمره الثانيه..رطوبة شديده في الغرفتسريب للمياه من السقف,negative,HARD,0
"""ضعيف. . يجب الإهتمام بالنظافة ..الأرضيات الترابية أم الفلل مزعجة جداً , لا بد من زراعتها أو معالجتها ..""",negative,HARD,0
"رغم قسوتها و لكنها صادقة لم تلبس قناعا ولم تتوارى خلف بهرج خادع, ثمة آلاف يقبعون على رصيف الحياة و يقتاتون من فتات الخرائب, أمام هذه الرواية لا يملك الإنسان الا أن يشعر بالغضب من هذا الظلم الذي يتغلغل فينا فيسرق منا إنسانيتنا, يوم قرأتها أدركت بأن المأساه لا تنجب بالضرورة ابطالا.رحم الله شكري و ابدله خبزه الحافي بخير منه",neutral,LABR,1
“انصح بهذا الفندق الموظفين و الخدمات كانت ممتازة”. الموظفين و الخدمات كانت ممتازة.,positive,HARD,2
“أنصح به”. موقع و مكان مميز ... قريب من ترام دبي. القيمة المرتفعة للغرفة,positive,HARD,2
“تقييم منصف”. مكان فسيح قريب من امكان التسوق كالستي سنتر. النظافه,negative,HARD,0
ممتاز. . المرافق مثل المطاعم والسوبر ماركت وتأجير القوارب مبالغ جداً في اسعارها القارب لفه وحده ب١٠٠٠,positive,HARD,2
“جيده”. كل شيء. الغرف تدخل الاصوات الخارجيه,neutral,HARD,1
مخيب للأمل. القرب من شاطي الحمرا. موظفي فترة ما بعدالظهر يفتقدون اللباقة و الادب في الحديث كما انهم بطيئين في عملية التسكين و في اجراءات المغادرة دورات المياه ضيقة جدا لا ليمار بعد اليوم,negative,HARD,0
استثنائي. كل شي جميل. لاشئ,positive,HARD,2
ضعيف. قريب من الحرم. الفندق علي جبل والوصول متعب,negative,HARD,0
“سوفتيل”. موقع الفندق النظافة وتعامل طاقم الاستقبال. البوفيه قليل الأصناف وغير متنوع وسعره غالي البوفيه سيّء,positive,HARD,2
جيد. قريب جدا من قاعات المعارض والمترو.,neutral,HARD,1
“سوف أكرر الإقامة في هذا المكان إن شاء الله تعالى”. تعاون موظف الاستقبال النظافة. ضيق الحمام راحة غير جيده من الحمام,neutral,HARD,1
"""جيد. الوان الفرش والديكور هاديه ومريحه،التكييف يمكن التحكم فيه بسهوله،استجابة الطاقم للطلبات سريعه جدا،يبعد عن ساحة الحرم ٥ دقايق. عملية النظافه غير دقيقهالواي فاي ضعيف جداالسرير قصير نوعا ماالافطار جيد لكن يحتاج تنويع اكثر""",neutral,HARD,1
“هادئ ونظيف”. النظافه الديكور دورة المياه نظيفه جدا المبنى حديث الهدوء. الموقع بعيد قليلا,neutral,HARD,1
جيد. عجبني موقعه بانه قريب جدا من الحرم وقريب من الخدمات. بطئ الخدمة في الاستقبال والتاخير في استلام الغرفة كذلك لايوجد ابسط محتويات فندق من خمس نجوم (كالماء الشاي القهوة ...حذاء للحمام (الله يكرمكم)..أخذ رسوم لايقاف السيارة بقيمة 250 ريال ) في البوفيه لايوجد تدقيق على الناس الي تاتي للفطور مثل اخذ رقم الغرفة او سؤاله هل انتا من نزلاء الفندق او لاكذلك خدمة تنزيل الحقائب يتم الاصال عليهم دون جدوى واضطريت لتزيلها بنفسي فكيف يصنف نفسه خمس نجوم,neutral,HARD,1
"""جيد. الموقع  ممتاز جداً جداً للرجال والسيدات ، وطاقم الاستقبال ممتاز جدا مشكورين المصاعد متوفّره الشباك له اطلاله جزئيه على الحرم للأمانه  :في المطعم  وقت الافطار ، عند دخولنا وخروجنا لم نجد الموظف لنخبره ان عندنا شخص زائد نريد ندفع تكلفة إفطاره ، وقررنا نخبر الاستقبال عند مغادرتنا ذلك اليوم ونسينا .. يسامحونا أو ندفع لهم في رحلتنا القادمه للمدينه. الافطار نوعياته قلييله وعجيبه ، رز أبيض وعدس وكربّو من الصبح؟؟ يجب وبشدّه مراجعة قائمة الافطار لانها لا تليق أبداً بفندق يُحسَب على فئة الخمس نجوم غُرف الأربعة أسرّه صغيره ، لصقوا كل سريرين ببعض !!!! لايوجد نعال للحمام!""",neutral,HARD,1
ضعيف. لم يعجبني شئ. الغرف رائحتها كريها والسرير جدا سيئ وغير مريح  . وعباره عن مجمع لرذيله,negative,HARD,0
“اقامتي بالفندق سيئه للغاية”. الصراحه بس الي فيه موظف الاستقبال هاشم قمه بالاخلاق اما باقي الستاف. لاتوجود نظافه في الفندق - الازعاج وعدم المبالات للأخرين - نقص في اغراض الغرفه - الفرش قديمه ورائحها كريهه,negative,HARD,0
“شقه اقتصاديه والاهم النظافه”. الشقق للمره الثانيه اسكن فيها هدوء ونظافه الموقع ممتاز امامك المترو مباشره ومقابل الشقق محطه فيها جميع الخدمات مطاعم تموينات مغسلة سيارات 24 ساعه مواقف واسعه ومظلله طاقم العمل فيها قمه في الاخلاق وخاصه موظفات الرسيبشن انصح العوائل بالسكن فيها وخاصه اللي عددهم كثير مطبخ متكامل بكل شي دورات مياه نظيفه غرف النوم ممتازه ومريحه اتمنى اني اوفيت حق الشقه باختصار. كل شي فيها كان ممتاز ولي رجعه ثانيه لها ان شاالله سعرها جدا مناسب وخاصه اكثر وقته خارج الشقه,positive,HARD,2
“أسوأ فندق سكنته في مكة”. لايوجد. الغرفة ضيفه جدابعيد عن الحرم  ومكانه ابعد من الموجوط في الخارطةيوجد باص قديم للتوصيل بدون تكييف وغير متواجد في اكثر الأوقات ننا استدعى الذهاب والعودة كل اوقات الصلاة عبر سيارات الأجرةلا انصح بالسكن فيه,negative,HARD,0
“ممتاز”. الموقع. حجم السرير الفردي صغير,neutral,HARD,1
“اقامه سيئه جداً”. لا يوجد ما اعجبني. لايوجد موقف السياره لايوجد حامل للحقائبتم الاتفاق على سعر وعند الخروج تفاجئت بسعر اعلى,negative,HARD,0
“فندق أنيق”. كل شي كان رائع الموقع والخدمات والنظافه. مدخل مواقف السيارات كان بعيد نوعا ما وغير واضح,positive,HARD,2
استثنائي. جميل جدا. لاشي,positive,HARD,2
أعتقد انه فهم خاطئ للنسبية و تعمد صبغها صبغة دينية . افضل كتاب البرت اينشتاين النسبية: الخاصة و العامة,negative,LABR,0
“شكراً للجميع”. الشكر لجميع العاملين في الفندق وموظفي الاستقبال وموظف الاستقبال الذي يعمل في الفترة الصباحية الأخ أحمد نجيب والموظف الذي يعمل في الفترة المسائية الأخ أحمد على مالمسته من توفير سبل الراحه للنزيل وتلبية طلباته . كما أن الفندق قريب من مستشفى الملك خالد التخصصي للعيون ..,positive,HARD,2
“جيد”. جيد ولكن لا يوجد نت فري في الغرف.,neutral,HARD,1
“سي جدا خاصة ازعاج بسبب المراقص اخر الليل”. لايصلح للعوائل. زحمه عند الفندف خاصه بالليل,negative,HARD,0
أحببتك أكثر مما ينبغي !!!؟؟؟؟ عذرا لم أجد أي معنى للحب في هذه الرواية.لم أجد إلا نوع من الهوس و المرض النفسي.ما بين (هو) بغروره و أنانيته و ساديته و خياناته اللا متناهية.و (هي) بخضوعها و امتهانها لكرامتها و إذلالها لكبريائها و زحفها وراء شخص تعلم أنه خائن و مع ذلك ترتمي تحت أقدامه بلا مقابل هذا تشويه و امتهان لمعنى الحب.كلاهما ليس أكثر من مريض نفسي و هناك أخطاء شرعية قاتلة على أي أساس تصور العلاقة بينهم أنها بريئة؟؟ لأنها لم تصل لعلاقة جسدية؟؟ و هل إسلوب حياتهم و لقاءاتهم و سهرهم و زياراتها له في بيته يتفق مع الدين و العرف في شيء؟؟.هذا تشجيع لغير العاقلين على مثل هذا السلوك باعتباره صواب و بالنسبة للصياغة يجب أن يكون لأي قصة أو رواية بداية و عقدة أحداث و نهاية.لكني لم أجد اختلاف بين بداية الرواية و نهايتها و لا يوجد أحداث سوى سرد لبعض الذكريات قرأت الرواية في يوم و نصف أعتبرهم وقت ضائع,negative,LABR,0
“غير راضي”. . عدم اهتمام طاقم العمل بالنزلاءعدم توفر مواصلات للحرم مع بعد المسافهضيق الغرفعدم الاهتمام بنظافة الغرف والحمام,negative,HARD,0
ضعيف. لا شي اعجبني. كل شي سيئ,negative,HARD,0
استثنائي. لذيذ. كل شي في الفندق جميل,positive,HARD,2
“من سئ إلی أسوأ”. . طاقم العمل لا توجد أنظمة كلا يعطي معلومة و نظام  علی هواه غير مبالي و مستهتر بالعميلتحتاج إلی أثاث جديدالحمام سئ وغير نظيف الاسعار مبالغ فيها,negative,HARD,0
مخيب للأمل. . التوصيل للحرم والباصاستجابة العمال,negative,HARD,0
جيد جداً. المكان جدا جميل. التكييف والميني بار سيئ,neutral,HARD,1
“جيده نوعا ما”. كل شيء حلو والأحلى قربه من دبي مول. عدم توفر الواي فاي بالغرف وهذه نقطه مهمة,positive,HARD,2
جيد. . لا يوجد تنظيم في الإفطار والانترنت بطيء جدا,neutral,HARD,1
"""جيد. النظافة،الاستقبال،الراحة والهدوء وتنظيم الغرف والتصميم الداخلي جميل. تأخير واجد في أنها إجرائها الدخول خلاني الموظف ساعة كاملة انتظر يخلصو تجهيز الغرفهوفيه نقطه زينه وما زينه إلا هي أن يجيك عامل الصباح يضرب الجرس ونت نايم يسألك آذا  تريد تغسيل ملابس""",neutral,HARD,1
"""“استجمام”. يوجد شطاف في دورات المياه،الموقع ،النظافة،الغرف واسعه. لا يوجد""",neutral,HARD,1
جيد. وضوح موظفين الفندق وروحهم الرحبه وتعاملهم المتميز. وجود فرق بين سعر البوكينق وسعر الفندق عند القدوم وهذا لاحظته في اغلب الفنادق لذا أصبحت اذهب للفندق مباشرة واحجز فيه بسعر أرخص عن بوكينق,neutral,HARD,1
“اجمل فندق”. . فندق من ارقى ما يكونلا يمكن وصفه من حيث الخدمات,positive,HARD,2
جيد. القرب من الحرم وتعاون طاقم العمل والنظافة والافطار أكثر من رائع. تبديل المصاعد للوصول للغرف وأسعار الطعام المبالغ فيها جدا في مطاعم الفندق والواي فاي الضعيف,neutral,HARD,1
“روعه”. الغرفه مزينه جيدا. المطعم زحمهانواع الطعام يمكن زيادتها,positive,HARD,2
ضعيف. موقع المنتجع وقربه من وسط الخبر والمجمعات التجاريه. يوجد رائحة كريهه في بعض الشقق ( راحة مجاري اعزكم الله )لم يتم تنظيف الشقه بشكل يومي مع طلبي لذلكمياه المسبح غير نظيفة مواقف السيارات ضيقة ومزعجة اثناء الخروجماتستاهل هذا السعر فيها,negative,HARD,0
جيد. الفندق جيد ويجب زيادة الصيانه علي ولا بعد سنه سوف يكون سيئ.,neutral,HARD,1
“ما ينفع لا للشباب ولا للعوائل”. لا شئ. كل شئ,negative,HARD,0
“لو فيه تقييم 100 تحت الصفر حطيت”. لاشي ابدا الصور شكل والغرف غرف سيئه جدا والخدمات لايوجد. كل شي وخدمه سيئة جدا,negative,HARD,0
“ضعيف  المستوى  جداً”. ﻻشي. كل شي,negative,HARD,0
“السعودية/الشرقية”. نظافةكادر متعاونمطعم بحري ممتازالاسعار متوسطة للمطعم. -,positive,HARD,2
“رائع”. بشاشة و جوه المستقبلين و حسن خدمتهم. استمتعت بالاقامة في هذا الفندق كثيراً. وهو سوف يكون وجهتي في اي زياره اخرى لدبي.. البطء في الواي فاي. خدمته جيده لكن ضعيف.,positive,HARD,2
مخيب للأمل. . السعر مبالغ,negative,HARD,0
“جيد جداً”. الموقع وسرعة الإنترنت والنظافة. مكيف غرفة النوم لشقة رقم 205 يصدر أصوات اهتزازات مزعجة,neutral,HARD,1
“جيد”. غرب المكان من الحرام. مدير مطعم هاجر أسلوبه سيّء,negative,HARD,0
“جيده جدا”. القرب من الحرم كل شئ قريب. خدمات الغرفه ناقصه,neutral,HARD,1
استثنائي. . كثرت عدد الطائرات اللتي تمر فوق الفندق يسبب ازعاج,positive,HARD,2
“مهاجر”. جودة الاستقبال وبشاشة العاملين في الفندق ووجود مواقف مجانية مع خدمة صف السيارة في المواقف وموقعه الجيد. مالم يعجبي هو الموكيت المستهلك وغير النظيف في الغرفة هذا الشي السيء في الغرفة وعدم وجود شطاف يدوي في الحمام اجلكم الله,neutral,HARD,1
“اقامة جيدة ...ولكن دقق وتواصل مع الفندق قبل وصولك لتاكيد حجز البوكنج”. -وجود باصات خاصة بالفندق متوفرة بشكل دائم ( اي وقت ) امام الفندق .-اهتمام العاملين بالنظافه .-البوفيه جيد ومتنوع ولم يقوموا بحساب تكلفه عشاء الاطفال (حتى 6 سنوات )- وجود محلات متنوعه تحت الفندق مباشرة ( حلاق ... بقاله ....ملابس وهدايا.... مطعم  )- مرونه و. عند مراجعه الاستقبال لانهاء اجراءات الحجز من البوكنج اعلمت ان الحجز لم يصل لهم ولم يسجل من البوكنج وعلي عمل حجز جديد عندهم بفرق سعر اعلى فاعترضت مطالبا بتنفيذ الحجز وعند التفاهم معهم بعد محاوله التواصل مع البوكنج تم قبول الحجز  وتنفيذ الحجز .,neutral,HARD,1
ضعيف. الموقع. للأسف الاوتيل سئ ولا يوجد بة مسبح وكذب الموظفين وخصوصا عمر,negative,HARD,0
"دهشة.حزن.ألم.خليط متناقض من المشاعر تملكنى انااقرا ""ذات"" ، تحكى لك عن ما بعد الانفتاح من خلال عالم صغير من التفاعلات و الأحداث تظهر من خلاله تأثير التطورات الحادثة فى المجتمع المصرى من شركات توظيف الأموال و المد الدينى و الفساد الحكومى و الصراع العربى الاسرائيلى و ثورة الأمن المركزى والخلجنةوغيرها صنع الله ابراهيم يمتلك قلم مختلف يبدع به",neutral,LABR,1
رواية كاملة الأركان مع أني وجدت متعة أكبر في (نقطة النور) .ما أعجبني في الرواية أنه سلط الضوء علي مراحل تاريخية بعينها و علاقتها بمكان وقوع الأحداث . لكن لم يعجبني أقحام شخصية مليكة في الرواية و كم التأثير التي تركته علي الأبطال مع أنها بهاء طاهر لم يستغلها لنسج أحد خيوط الرواية . في النهاية الرواية رائعة و أنصح بقرائتها,neutral,LABR,1
استثنائي. كل شئ. الواي فاي ضعيف داخل الغرفه,positive,HARD,2
كنت قد قرأتها منذ زمن بعيد وكتبت عنها:,negative,LABR,0
“من الاحساء”. السرير ممتاز والمكان جداً مناسب. الافطار لايناسب السعوديين ومذاقه حار والمدخل ضيق للسيارة,neutral,HARD,1
جميله جداً هي لغه الكاتبه . و صريحه جداً هي احزانها . احببت فيها روح الوله و مشاعر الغربه لكن الفكره العامه كانت ضعيفه التأثير . انصح بقراءته مع نفسيه ابعد مايكون عن الحزن أو الاحتياج. النهايه بارده جداً,neutral,LABR,1
بداية الرواية مليانة احداث كتير جدا بس ماذا بعد الاحداث ؟؟ أستمتعت بوصف الكاتب للمدينة لشخصية غريبة زى شخصية نور الله وطيف معجبنيش نهائيا اطالته فى وصف العلاقات الحميمة بأطالة اكثر من اللازم لو كنت اعطيتها 4 نجمات ففقط على الاحداث وعلى اللغة العربية الرائعة وليس لمجمل الرواية,neutral,LABR,1
“اكثر من رائع”. الفندق جميل جداً ونظافه عاليه و الغرفه و اسعه جداً انصح بالاقامه في هذا الفندق.,positive,HARD,2
“كانت اقامة سعيده مع فندق قصر البحر الاحمر”. التنظيم والعنايع. لايوجد,positive,HARD,2
"الفكرة التي تملكتني من مطالعة حياة كمال أحمد في ""الثلاثية"" قضى عليها عثمان في ""حضرة المحترم"" صارخا: أرجوك لا تنصت إلينا :) لو قررنا أن النجاح هو تحقيق ما نصبو إليه فنجيب محفوظ هنا يلغي هذا الفارق الهش بين النجاح والفشل كلاهما يتساوى عند المرض وعلى فراش الموت :(",neutral,LABR,1
“رائحة الغرفة كريهة جدّاً بسبب رائحة التدخين”. لا شيء. روائح كريهةالفندق قديم جدّاًلا أنصح أبداً به مستقبلاً,negative,HARD,0
“افشل شقق في دبي”. ولا شي. كل شي,negative,HARD,0
"""“موقع مميز لكن السعر مرتفع”. موقع الفنددق بطل!. الجناح التنفيذي يحتاج الى صيانة لبعض المرافق ، الصور أجمل من الواقع بكثير ، لايوجد دليل تشغيل لابريق الشاي ولا الجاكوزي ، الإفطار غير متنوع واصناف قليلة.""",neutral,HARD,1
“أفشل فندق على وجه الأرض”. لاشي أبداً. الغرفه غير نظيفه والانترنت غير مفعل الا عند مدخل الفندق في الاستراحه وتعامل الموظفين سيء للغايه..لا أنصح ابداً بهذا الفندق,negative,HARD,0
مخيب للأمل. . تلاب الاستقبال في عدم وجود حجز مسبق من بوكنج ..,negative,HARD,0
ضعيف. . المكيف عطلان,negative,HARD,0
“ممتاز”. . إزعاج الجيران,neutral,HARD,1
“معاناة”. لم يعجبني بتاتا. الضوضاءالأثاث قديم ورائحته غير مقبولة,negative,HARD,0
وانا اتصفح الكتاب ، يخيل لي ان الشيخ عايض بنفسه يتحدث ويلقي علي ماانا اقرأه تقرأه وكانك تشاهد الشيخ ، كتاب شامل وملم جزيت خيرا ياشيخي علي هذا المجهود الرائع,neutral,LABR,1
“روووووعه”. الاستقبال وخاصه مدير الاستقبال احمد اوحماده. احضار سيارتي انتظرت نصف الساعه وتم ابلاغ المدير ولم يعمل اي شي,neutral,HARD,1
ضعيف جداً. . نظافه سيئه جدا الموقع غير مناسب السعر مبالغ فيه الخدمات المعلم عنها غير متوفره الفطور عادي,negative,HARD,0
“جيده”. الموقع والخدمه جيده. اضاءة الغرفه,neutral,HARD,1
"""جيد. النظافة الاستقبالالخدمةالأطعمة والمشروبات ( المطعم منظم وراقي والشيف ممتاز ). المكاتب الأمامية والتسكين ، تم إدخال التسكين بالخطأ حيث أنني حجزت غرفتين ، وعند وصولي للفندق أخبروني أن حجزي أربعة غرف ، لولا طباعتي للحجز من إيميلي الشخصي كمستند للحجز . قمت بحجز غرفتين كل منهما لشخصان بالغان وطفل ، وعند وصولي للغرف وجدت غرفة لشخصان بالغان بدون سرير أطفال ، والغرفة الثانية سريران أطفال فقط""",neutral,HARD,1
“كانت رائعة”. . موظف الإستقبال أشكر شبه إستغلالي لأنه قام برفع الأسعار وارجوا تقسيم الموظفين العرب حسب فترات العمل لأنه يسهل التعامل معهم,neutral,HARD,1
“انصح بالذهاب للمسافرين”. كل شي رائع.,positive,HARD,2
"""“لي عوده لك ي جلوريا”. فندق رائع جدا جدا جدا ... موقع خرافي ٥ دقائق بالسياره عن المرسى وال GBR ومول الامارات .. اطلاله جميله ع الوجهتين .. طاقم جميل يعيبه البطء شوي .. خدمة صف السياره رائعه و٢٤ ساعه وفري .. شقق واسعه .. يوجد مطعم لبناني تحت ٢٤ ساعه وبقاله وصرافه وفرع صغير لباسكن روبنز. قريبه منه مطاعم خارجيه بالحاره وهادئ. خدمة تنظيف الغزف كل يوم طريقه مش موحده اليوم فيه مناشف بكرا تلقى وحده بس غريبين ،، كلمت الصيانه الشقه فيها اكثر من لمبه طافيه .. اوقات العطل يزدحم الاصنصير شوي مو مره .. تدفع كامل المبلغ قبل تدخل !""",neutral,HARD,1
“العالم”. كل شيء.,positive,HARD,2
جيد. الموقع قريب. الانترنت ضعيف المستوى,neutral,HARD,1
مخيب للأمل. الافطار. وقت الدخولوقت الخروجوال نت,negative,HARD,0
"""استثنائي. مواقف السيارات الخاصه ،،، الاطلاله ،،، النظافه ،،، طاقم عمل مميز جداً،،، الافطار رائع ومتنوع ويلبي جميع الاذواق ،،، انصح السكن فيه وبقوووووهـ. السعر مرتفع قليلاً""",positive,HARD,2
“نظافه سيئة جدا”. . ماهذا لم اتوقع ان شقق بودل الفندقيه تكون بهذا المستوى السئ من النظافه,negative,HARD,0
ضعيف جداً. لا شي. بختصار الفندق هذا زبالة,negative,HARD,0
رائع. النظافة وكل شي جميل. صوت المصاعد يسمع في الغرف,neutral,HARD,1
“ممتاز و مريح”. نعم. لاشئ,neutral,HARD,1
ممتاز. الموظف خالد ممتاز جدا الموظف صقر ممتاز جدا. نظافه الجناح الملكي من الغبارعدم توفر جميع مستلزات الغرفه وقت الوصول(رموت التلفزيون - مناشف لدورات المياه),positive,HARD,2
رائع. الراحه. مواقف السيارات,neutral,HARD,1
“الحمد لله رحلة رائعه للعمرة ورؤية الكعبه والرسول على الصلاة والسلام”. الموقع رائع والفندق جميل ومحترم والافطار مع اطلاله على المسجد النبوى شئ رائع والمصاعد رائعه واخيرا فندق 5 نجوم صحيح. لالالالالالالالالالاشئ,positive,HARD,2
“سيء”. النت سريع دخول الضيوف قربه من الخدمات والمطاعم. النت مخصص لجهاز واحد فقط الاثاث قديم ومتهالك ريحه بالغرف الاستقبال طلبت من المغلسه ولم يخدموني وايضا التنظيف اذا ما فتحت لهم يدخلون عليك,negative,HARD,0
“لم ارتاح ابدا”. لم يعجبني اي شي. الاسعار مختلفه عن موقع بوكنج,negative,HARD,0
“حيث الراحة والهدوء”. النظافة اليومية -الهدوء -توفر الكوفي والشاي - والمكواة للملابس - والخزنة - والمناشف والمناديل. عدم توفر حذاء للدورات المياة لان الدخول والخروج بالحذاء يجعل الارضية تتسخ يوجد رائحة للفرش الارضية,positive,HARD,2
“جيد جدا”. اطلالة على الكورنيشخدمة العمال.,neutral,HARD,1
استثنائي. كل شي جميل ومريح وقربه من باب النساء واطلالته المباشرة على الحرم وحسن الاستقبال من قبل موظفي الاستقبال وسرعة إنهاء إجراءات الدخول. الاثاث قديم نوعا ما ولكن عموما مقبول وحبذا لو يتم تجديد الاثاث لكان افضل كون الفندق ذو خمس نجوم,positive,HARD,2
"رسالة هذه الرواية مهمة, لكن أسلوب الكاتب كان ضعيفا بعض الشيء بنظري, و ربما يعود ذلك لأن هذا هو أول كتاب له, و المؤلف حديث السن, الأسلوب كان ضعيفا لعدة أسباب, أولا: الجانب الأدبي لم يكن حاضرا بقوة, و هذا يعذر فيه الكاتب لأن الرواية بوليسية أكثر مما هي أدبية, ثانيا: استخدام عنصر المفاجأة مبالغ فيه جدا, ثالثا: هناك بعض التناقضات في الرواية التي تعود لضعف التخطيط -ربما-, فالرواية تحدث في وقت الكرسمس و في الشرفية, فكيف يصف شدة الحرارة فيها؟ هذا مثل واحد على كل, أسلوب الرواية شيق, و الرسالة مهمة,و أظن أن الكاتب قد نجح في إيصالها, و أتمنى له التوفيق و مواصلة التأليف لكن بزيادة تخطيط",negative,LABR,0
“شقق عائليه جميله ومرتبه”. شقق نظيفه ومرتبه وأثاثها جميل.,neutral,HARD,1
جيد جداً. . المبالغة بأسعار البوفيه,neutral,HARD,1
“فورتشن جراند الديره”. النظافه ممتازه .والهدوء جميل .صح في كم بار بس مو مزعجين وبحالهم . واهم شي ما تشوف سكارا طالعين نازلين افضله للشباب ما احسه ينفع لعوائل. الغرفه ضيقه .والحمام محشور ..بس مش بطال ينفع سكنت فيه 4 ايام,neutral,HARD,1
“الوضع أصبح مادي لأبعد درجة”. . لماذا لم يكن الواي فاي مجنانا فجميع الفنادق ذات الخمس نجوم تقدم خدمة الواي فاي مجانا كما أن هناك ازدحام شديد عند الاستقبال ولا يوجد سوا موظفين فقط,negative,HARD,0
جيد. الموقع الموظفين وخدمة الإستقبال يستحقون الشكر. الأثاث سيئ وقديم لايوجد قفل لأبواب غرف النوم الداخلية,neutral,HARD,1
مخيب للأمل. . تأخر الدخول بحجة لم يصل فاكس الحجز,negative,HARD,0
رائع. امن و احساس الخصوصيه. 1/ ابواب الغرف مزعجه فى الفتح والاغلاق2/ مراجعه الغرف فى الكهرباء من مفاتيح الاضاءه الى جميع المفاتيح,neutral,HARD,1
“مزيج من الرفاهية والروحانية”. قربه من الحرم والمجمع الطبي وكذالك والنظافة الإفطار المتنوع ومعالجة خطاء حدث لي عند الحجز أنصح به بقوة لمن لديه أطفال وكبار في السن ولا أنسى توجد روضة أطفال للعناية بالأطفال في حال ذهب الوالدين للصلاة في الحرم. فقط شىء واحد يعيب عليهم هو التأخر في الرد عند الإتصال ب صفر الرسيبشن وللأمانة اذا ردو لبو الطلب,neutral,HARD,1
ممتاز. . اتصال الواي فاي كان متاحا لشخصين فقط,positive,HARD,2
ضعيف. . الفندق قذر وخاصة الحمام  وأغطية النوم والثلاجةالمكيف حاررائحة الغرفة نتنه وسيئة,negative,HARD,0
استثنائي. . تعامل قسم تنظيف الملابس,positive,HARD,2
“زوج واطفال صغار”. . سوء التعامل من طاقم العمل طلبت منهم اكثر من عشر مرات احضار طقم فراش النوم لاطفالي ولكن بدون فايدة لو اني في ملجاء لكان احضروا لي مخدات وبطانيات لكن اقول حسبي الله ونعم الوكيل,negative,HARD,0
استثنائي. طاقم الاستقبال رائع جدا والخدمات ممتازة. خدمة الواي فاي داخل الغرف  مقابل مبلغ مالي المفروض مجانا,positive,HARD,2
جيد. . بالسابق الأنترنيت مجانا,neutral,HARD,1
"""“اقل من التوقعات”. اعجبني الموقع،  وحسن الاستقبال من موظفة الاستقبال. عدد العاملين عند الوصول الساعة 12:30 الظهر لم يكن كفاية حيث انه لم يقم احد باستلام السيارة ولا نقل الحقائب للغرفة ونقلتها بنفسي للغرفه والغرفه لم تكن بالمستوى المطلوب حيث ان الحمام لم يكن نظيف وكان يوجد به حشرات والمني بار عليه غبار والملاعق متسخه واما بوفيه الافطار كان سيأوالديسكوا كان مزعجا يضل للغرفة""",negative,HARD,0
"""جيد. . شاشة tv صغيرة في الغرفة التنفيذيةطريق العليا في الفترة الحالية سيء، وهذا يسيء للفندق..""",neutral,HARD,1
“ضعيف المستوى”. لا يستحق بالتقيم الموجود في بوكنج. سئ من جميع النواحي والخدمات الضعيفه من الطاقم الغير مؤهل ولغاية الانترنت ضعيف الإرسال جدا جدا,negative,HARD,0
كنت متشوقة لقراءتها بسبب ما سمعته و قرأته عنها ! الرواية مملة تصاويرها و ألفاظها تحوي الكثير من التجاوزات الأخلاقية . كل ما أضافته لي هو معلومات إضافية عن أحوال المثقفين العرب في باريس كونتها عندي مسبقاً الروايات الأخرى,negative,LABR,0
“جيد جدآ”. . السعر مرتفع,neutral,HARD,1
استثنائي. الهدوء و تعامل الإداريين بكل احترام.,positive,HARD,2
“لن اقرر الاقامة في الفندق هذا مرة اخرى”. . الفندق مزدحم والملايات غير نظيفة,negative,HARD,0
استثنائي. الهدووووء ~.,positive,HARD,2
“ممتاز جدا”. ممتاز جدا ورائع.,positive,HARD,2
يستحق القراءه,neutral,LABR,1
ضعيف. . سعر الغرف مبالغ فيه والغرف صغيرة ولا انصح فيها,negative,HARD,0
“فندق ممتاز”. تعامل راقي ومريح جداً. لاشي,positive,HARD,2
رائع. . التأخير عند الاستقبالزحمه المواقف,neutral,HARD,1
جيد جداً. رائع للإقامة القصيرة.,neutral,HARD,1
“لايستحق التجربة”. القرب من الحرم. مستوى النظافة رديءالسعر غاليوقت انتظار طويل للمصعد,negative,HARD,0
“جديد وممتاز مقابل القيمة”. جديد ونظيف وأنيق وطاقم متعاون رائع مقابل السعر.,neutral,HARD,1
