text,sentiment,source,label
“تعامل سيء ليس لديهم مقومات التعامل الراقي مع النزﻻء”. لم يعجبني شيء فيه. عدم التعامل بالبطاقات ااﻹتمانية بالرغم إنه ذكر في الحجز يمكن التسديد بها الماء ضعيف جدا ﻻ توجد قنوات تلفزيونيه فرشهم تعيس وغير مريح بالمجمل سيء ﻻ أنصح به,negative,HARD,0
“ممتاز ولكن الزين مايكمل”. خدمات ممتازه اقامة ممتعه موقع سهل الوصول اليه نظافة ممتازة كل شيئ كان روعه. الواي فاي اغلب الاوقات لايعمل بسبب ضغط المستخدمين هذا فقط السيئ,positive,HARD,2
رائع. . النظافة يحتاج اكثر,neutral,HARD,1
استثنائي. . أبواب الحمام من الزجاج المتلجلا يوجد رشاش ماء (شطاف),positive,HARD,2
"خفيف ولكن ليس سطحياً- لا يستهين بالقارئ ويحترم ""أبطاله"" من السائقين. من الكتب التي قد تحب قراءتها في القطار أو الطائرة أو في المصيف. غالباً لم أتركه قبل إنهائه.ـ",neutral,LABR,1
ضعيف. . النظافة غير جيدة,negative,HARD,0
“جيد جدا للترانزيت لملاصقته للمطار ويستحق العودة إليه مرة أخرى”. الأفطار جيد جدا وسعر البوفية جدا مناسب 35 درهم فقط..السرير نظيف ومريح. تنقص دورة المياة بعض الأدوات الأساسية .فرشاة ومعجون الاسنان .حذاء الحمام .شفرة الحلاقة .,neutral,HARD,1
جيد. الموقع والتعامل. غير نظيفه والبوفيه مش كويس,neutral,HARD,1
“لا أنصح السكن للعوائل بسبب الصخب العالي للموسيقى لوقت متأخر بالليل”. . سوء الخدمة والتأخير الاستقبال سئ الموسيقى العالية ريحة السجائر في كل مكان لا يوجد مكان لغير المدخن,negative,HARD,0
“من أجمل الفنادق”. . مواقف السيارات,neutral,HARD,1
“فندق جميل و رائع”. الشاطئ. كثرة الاتصال من الريسبشن,neutral,HARD,1
“غير جيد”. . # بناية رقم 1* الغرف قديمة* الاثاث قديم* الموظفين ما يعطوك المعلومات كامله بخصوص السكن والتنقل من والى الحرم * طلبت اشياء بالحجز وما تم توفيرها,negative,HARD,0
ضعيف. . إدارة غير متفهمه وعدم الإهتمام بالزبون,negative,HARD,0
“سيئه فندق لم يعجبني”. الموقع. نظافه تخير في طالبة تخير في دخول فندق نظام لم يعجبني,negative,HARD,0
“أسوء اقامة”. . موظفي الاستقبال والنظافة وطول الانتظار وسعر مرتفع,negative,HARD,0
ممتاز. ممتاز جداً وطاقم ممتاز ومرح وقريب من الحرم. السعر غالي شوي,positive,HARD,2
وصلت إلى نصفه تقريبًا ولم أكمل أسلوب توفيق الحكيم كعادته يعجبني فيه كثير من الأشياء. لكن كرواية فهناك أشياء أجدر بهذا الوقت الضائع,negative,LABR,0
استثنائي. أعجبني الهدوء الذي يعم باركانه والمطاعم والبوفية  واسلوب موظفين الاستقبال الممتاز ضيفكم عواد العنزي. لايوجد,positive,HARD,2
“الفندق جميل وأنصح به”. الموقع رائع والنظافة جداً ممتازة الواي فاي سريع جداً مواقف السيارات ممتازة وواسعة أنصح به. استخدام المصعد لابد من الكرت وهذا أمر ازعجنا كثيراً  كذلك خصم مبلغ من الفيزا للتأمين,positive,HARD,2
"""“سبأ رائع للكبلز”. قريب من مول الامارات ، يوجد سبأ رائع للكبلز، مسبح في السطح وحفلات شواء على المسبح. """,positive,HARD,2
استثنائي. بالمجمل جميل جدا النظافه والخدمه ووسائل الترفيه. كل شي كان محل الإعجاب,positive,HARD,2
“للاستجمام”. حوض الاستحمام رائع مع التلفاز فالحمام  والمسبح بالطابق العاشر مخصص للاطفال فقط. غرفة العاب للاطفال غير مجهزه قيد التجهيز,neutral,HARD,1
استثنائي. الاستقبال كان في قمة الرقي.,positive,HARD,2
جيد. . التكيف ضعيف جدا في الشقة والجو حار جدا,neutral,HARD,1
“اسوء فندق في دبي”. لاشي. نعبان الفندق,negative,HARD,0
“هدوى وراحه”. السلام عليكم كل شي جيد والخدمات متوفره والافطار رائع .شكرا لكم. لم يوفروا سرير لطفلي,positive,HARD,2
استثنائي. . التكيف في شقة من غرفة نوم كان التاكيف في الغرفة سئ لاكن في صالة الطعام كان جيد هذا الشي الوحيد الغير جيد فيه وشكرا booking,positive,HARD,2
“فندق جدا حلو و مكان جميل جدا و مريح”. اعجبني تعامل موظف عربي الجنسيه لا اتذكر اسمه ممكن يكون الاسم ايهاب او فادي لم اتذكر الاسم بالضبط بصراحه شكرا له و على اخلاقه الطيبه. لا شي,positive,HARD,2
"""“ليس هاذا مستوى موفمبيك المعروف”. لا شئ. خدمة الغرف ، لدرجة اني طلبت منهم ان ينظفو الغرفه ، اخبرني الموظف بان نظام الفندق لينا لا نقوم بتنظيف الغرفه اذا كان النزيل سيبيت ليوم واحد ، مع العلم بان اغلب الفنادق يلبون رغبت النزلين عند طلبه لتنظيف الغرفه ، والمبلغ كان غاليا بالنسبه للغرفه ، التلفاز 30 بوصه ، ماهاذا فندق باسم موفمبيك يكون مستواهم بهاذا المستوى ?!! سئ جدا""",negative,HARD,0
"""“شكرا لرقي تعاملكم”. اعجبني سرعة انجاز الدخول والخروج بدون تعقيداتوتعامل الموظفينالراقي. عدم اعجابي ماله دخل بالفندق ولكن بالمقيمين وازعاجهم و جلوسهم ب ممرات الفندق وامام الغرف ، وهمجية البعض بالمصاعد يعني يتاففون و يمنعونا من دخول المصعد حتى لو مو زحمه ... يعني حاولوا تشددون او تمنعون جلوسهم بالممرات عالاقل""",neutral,HARD,1
“الفندق مقبول لكن ازعاج جداً”. . ازعاج السيارات والمراقص اللي حولك,negative,HARD,0
ضعيف. لا شيء.. سياسة إستقبال الضيوف مواقف الفندق القليلةموقع الفندقعدم ترتيب الغرفة بعد العودة بالمستوى المطلوب.لا يوجد ماء بارد داخل الثلاجةالتأخير في تسليم لطلبات من خدمة الغرف,negative,HARD,0
"وأخيرا انتهيت من قراءة ""شقة الحرية "" للروائي العظيم غازي القصيبي رحمه الله,, رواية أكثر من رائعة ,, عشت أحداثها بكل التفاصيل ,, الحياة والحب والسياسة والاقتصاد وجمال عبدالناصر ,, رائعة بحق.",neutral,LABR,1
“موقع رائع جداً”. كل شئ كان رائع. اتمنى من اصحاب الفندق الاهتمام قليلاً بالاثاث لان موقع الفندق ممتاز جداً والمفترض ان يكون راقي وفخم اكثر مما هو عليه,positive,HARD,2
مخيب للأمل. اعجبني قربه من المترو. الانترنت بمبلغ اضافي وفقط لجهاز واحد سيء جدا,negative,HARD,0
“انصح به”. نظيف ومرتب... هادئ. ينقص الاهتمام بالحمام واضافة مخدات ومستلزمات المسافر الاساسية كالمناشف والشبشب ومحارم التواليت.... الدوش ينقصه نصف باب... وسرير بدون مخدة!,neutral,HARD,1
“الغرفة غير لائقة ب نجمه واحدة”. الاستقبال والجراج. الغرفةالنظافهصوت كبير مروحه بالحمام الحمام غير نظيف وغير متكامل ابداالافطار غير لائق,negative,HARD,0
ضعيف جداً. . تأخير في كل شئ مستوى الأثاث سيئقوة الإتصال ضعيفه جداً,negative,HARD,0
جيد. المرافق جدا ممتازه. الموظفين شغلهم بطيء,neutral,HARD,1
“سيء ولا يساوي 4 نجوم”. الافطار جيدالسرير جيد. المعاملة سيئة جداالنظافه يجب أن تطلب التنظيف بنفسك لا يتم تنظيف الغرف او تغيير الماء والشاي والاكواب والحمام خدمة العملاء سيئة لم يتوفر الباص أغلب الاوقاات,negative,HARD,0
“مساف وحيد”. كل شئ. التاخير في تسليم اغرقة وايضاً خصم يوم من البطاقة الاتمانية مع العلم اني دفعة كامل المبلغ كاش .,neutral,HARD,1
“الاقامة كانت جيدة ولكن النظافة ليست بالمستوى المطلوب”. bedvalue for money. cleanfood no that much good,neutral,HARD,1
"""“لن اقيم فيه مره ثانيه”. . عدم وجود خدمة توصيل امتعه للغرف لأنه الفندق ﻻ يوفرها ، والمواقف محدوده جدا ، والأنترنت ليس مجاني ، والغرفة صغيره جدا""",negative,HARD,0
“كعادة مجموعة فنادق الاصيل فانها جيدة”. نظافة الغرفة وخدماتها متوفرة وبالرغم من البعد عن الحرم نسبيا الا ان المواصلات الخاصة بالفندق متوفرة بامتياز.,positive,HARD,2
“لن أتردد في العودة إليه مستقبلا .”. . عندما أردت تمديد الإقامة ليوم إضافي طلب مني الاستقبال تغيير غرفتي لنزيل آخر !رفضت ذلك ومضى الأمر بسلام .,neutral,HARD,1
“لايصلح للسكن”. مظف الاستقبال. اثاث متهالك اتوقع انه منسوق الاثاث المستعمل روائح كريهه نظافه سيئةواضاءةرديئة جدا,negative,HARD,0
ممتاز. بشكل عام ممتاز.. ضيافة الفواكه سيئة غير مهتمين بها.,positive,HARD,2
“فندق جميل جداً”. التعامل الراقي.,positive,HARD,2
“ارجوا من الأخوة الانتباه لنقاط مهمه”. الموقع الهدؤ. التعامل سيء جدا من موظفة الاستقبال  والإدارة لاتحل مشاكل العملاء وللأسف اول مره أسكن في فندق بهذا المستوى من التعامل وعدم المصداقية المبلغ المطلوب من بوكنق أخذوا زيادة وانا حجزت غرفة مع إفطار ودفعت زيادة وبعدين قالوا لي لايوجد إفطار إلا بحساب ثاني  فقط سحور من قائمة وأكل الله يكرم النعمه  أهم شيء عندهم الفلوس إلا راحة العميل مو مهمه ارجوا توضيح للناس المكتوب في الموقع فطور وهذا غير داخل في البكيج  ولا مدير الفندق يقول لي الفطور للمسحيين  يعني المسلمين لا,negative,HARD,0
“3 ليال”. الغرفة كانت واسعة ونظيفة والحمامات كذلك لكنكان بمقدورهم العناية بالحمامات اكثر.الموقع كان مناسب وقريب من مول العرب.. كان هناك ذباب كثير في الحمام مع انه نظيف وكان وجودها مزعج جدا. لا يوجد لوحة تدل على الفندق فاستخدمنا اسم المستوصف لمعرفة الموقع,neutral,HARD,1
“فندق اقتصادي لشاب بمفرده”. القرب من وسط المدينة والمترو. الانترنت دائما معطلكثرة الحشرات بالغرفالفوط مهترئة وغير نظيفة,negative,HARD,0
“ممتاز لو يتم تخفيض السعر قليلا”. نظافة الفندق وتعاون فريق الاستقبالموقع الفندق. عدم وجود اكياس شاهي مع انه هناك اكياس نسكافيه وعدد المناشف الموفره غير كافي لعدد الاشخاص وايام الاقامهالسعر غالي مقابل الموقع والتجهيزات والديكورات ومقارنه بالشقق المجاوره,neutral,HARD,1
استثنائي. الاستقبال ممتاز وطاقم العمل بشوش وودود وخاصة الاستاذ ماجد في الاستقبال.,positive,HARD,2
“ممتاز من كل النواحي واشكر الاستاذ محمد”. اقامه حلوه يوم جميل وممتع. كل شيء جميل,positive,HARD,2
“لا يستحق المبلغ”. الحديقة. الاثاث مستهلكدورة المياه مستهلكة وغير مناسبةلايمكن بأي حال تصنيفه ٥ نجوم دفعت في غرفة ٧٠٠ ريال ولا يستحق اكثر من ٢٥٠ ريال,negative,HARD,0
استثنائي. كل شيحسن الاستقبالمن حسام وكذلك خدمة النزلاء الأخ صالححفظ العفش فترة بعد انتهاء الإقامةضيافة القهوة العربيةخدمة طباعة البوردنجبصراحة شي احتراف.,positive,HARD,2
شيخ التائهين وأعظم روائي في تاريخ مصر . من يعشق المحفوظ سيذوب عشقاً في تفاصيل هذا العمل . قدّس الله روحك يا محفوظ,positive,LABR,2
“السعر مقبول بالنسبة للميزات المتوفرة”. الافطار كان لذيذاالسرير كان مريحا. قرب الفندق من الحرم,positive,HARD,2
“جيد جدا”. موقع مميز هدووء ومناسب للعائلات.,positive,HARD,2
“جيدجداً”. قريب من الاسواق.,neutral,HARD,1
"عندما تقرأ كتاب من الغلاف إلى الغلاف تجده يثـــريك ويجعل لقرآءتك معنى تعــلم أن كل كلمة كتــبت فيه ليست لسد فراغ أو لزياده عدد صفحات لا يسعك إلا أن تعطيه نجوما تفوق الخمس ,جذبني جدا العنوان ومنه عرفت أنني مقدمة على قرآءة كتاب مختلف عن كل ماقرأته من قبل , جدد لي الكتاب مفاهيم وغير لي أخرى ,رائع بمعنى الكلمة",positive,LABR,2
مخيب للأمل. . دورة المياه,negative,HARD,0
احببت هذه الروايه العذبه الرقيقه و اسالت دموعي رغم سذاجتها,neutral,LABR,1
"""“دون المتوسط”. هدوء المكان فقط ، طبعاً الوحدات السكنيه لكن الشاطيء ليلاً صاخب بشكل مقرف. الخدمات دون المتوسط ، النظافة دون المتوسط""",negative,HARD,0
“الراحه”. كل شي. لاشي,positive,HARD,2
“لم اجرب الافطار”. فندق عائليسرعة الانترنت ممتازةموقع الفندق بالقرب من مول الامارات سيرا على الاقدام. وجود اعمال صيانة في الطريق المقابل لمدخل الفندق وعدم وجود مواقف للتاكسي امام مدخل الفندقالخروج الساعة 12ظهرا,positive,HARD,2
“ساكررها”. كل شيالطاقم ودوود جدا متعاون الافطار لذيذ. فقط الباص يتجه الى دبي مول ثم جميرا بيتش تم الفندق لوكان يمر دبي مول في العوده من جميرا بيتش  ثم الفندق لكان افضل كثير وخصوصا ان المسافة قريبة,positive,HARD,2
“أرجو التوفيق”. قرب المكان من الحرم الشريف. لم يكن فيه إلا موظف واحد في الاستقبال وقت الوصول مما أدى إلى تأخير استلام الغرف,neutral,HARD,1
“جيد”. . اصوات اعمال البناء,neutral,HARD,1
“جيداً جداً”. شكراً على التعامل. الافطار غالي السعر,negative,HARD,0
“ان تكررت رحلتي لدبي ففي ميلينيوم بلازا ستكون اقامتي”. طراز الغرفة جدا راقي و مريح لزوجينواي فاي سريعموقع استراتيجي للفندق على شارع الشيخ زايد والخدمات قريبة. قلة نظافة الحمامات للاسف,neutral,HARD,1
“فندق محافظ”. الموقعالأسرة مريحةمساحة الأستوديو كبيرةعدم وجود بار وديسكوويصلح للعوائل المحافظة. تسجيل الدخول بطيءتسجيل الخروج بدري المفروض فيه مرونة,positive,HARD,2
“لن احجز عندهم مرة اخرى”. انه إمكانية تمديد مكوثي في الغرفة حتى 4. إضاءة منخفضة صنبور  خربان ينقط مرش الماء لايعمل حمام صغير جدا .لايوجد ثلاجة ولا غسالة ولا مواصلات مع ان سعر الليلة غال جدا  كما أن سعر البوكنيج  يختلف عن سعرهم,negative,HARD,0
“ممتعه جداً وأتمنى من الفندق الإهتمام بخدمات النت حيث كل الساكنين كانوا مستائين من عدم وجود إتصال إلا”. الشكر الخاص للأخ هشام في الإستقبال وبصراحة كلهم كان تعاملهم راقي وسريع الإستجابه. تقطيع وضعف النت حيث إنه كثير الإنقطاع وعند الإتصال بهم يقولون تحت الصيانه في كل مرة هههههه,neutral,HARD,1
بسيطة مؤثرة مأساوية تستحق القراءة,positive,LABR,2
استثنائي. شكرا. شكرا,positive,HARD,2
"""مخيب للأمل. الموقع والتعامل الراقي لموظفين الاستقبال. الغرف سيئة وقديمة وغير نظيفة بالمرة ويوجد حشرات بالغرفة ،كما ان الحمامات قديمة جدا ولا تصلح للاستخدام الادمي""",negative,HARD,0
جيد. الموظف يوسف المصري سيء جدا. ويطلب المال كثيرا.,neutral,HARD,1
“لي عوده لنفس الفندق”. كنت حاجز غرفه كبيره وكانت جداً مريحه ونظيفه .. والحمامات وسيعه ونظيفه .. واهم شي اعجبني التلفزيون سمارت سامسونج يعني اشبك النت واستمتع باليوتيوب وغيره .. لي عوده لنفس الفندق باذن الله. مواقف السيارات جداً ضيقه .. خاصه في المخرج وكثير حكات السيارات في الجدار .. لذالك الغشيم لا يدخل ههه ..,neutral,HARD,1
“الفاليه بارك”. . الفاليه أخذو سيارتي وجلست حولي 40 دقيقه حتى جت السيارة,neutral,HARD,1
“سيء جداً”. يتميز فقط في موقعه. كل شيء فيه سيء,negative,HARD,0
"""جيد. نظافته. ذهبت اليه في رمضان مواعيد الباص غير دقيقة نهائيا، احيانا يتأخر واحيانا لا يأتيتعامل الاستقبال عادي""",neutral,HARD,1
استثنائي. كل شيء جيد. لايوجد شيء لم يعجبني,positive,HARD,2
"""جيد. الموقع ،، قربه من الحرمالستاف. عدم الاطلاله على الحرم ، بحيث يحسسك انك ساكن بعيد عن الحرم 😅 رائحة الدخان ببعض الادوار القيمه مرتفعه نوعاً ما""",neutral,HARD,1
“تجربه غير مرضيه”. النظافه. الموظف ف البدايه يقول النت بفلوس ولما قلت خلاص بدون نت قال حزبطك ورجع قال خلاص ببلاش الباسوورد هوه اللقب رحت الغرفه ولا اشتغل ابد وجعت للموظف قال مش عارف ايه هيه المشكلة ( يعني انا اللي اعرف بس اختبرك ) بس غلطتي ما دهنت السير بكم درهم,neutral,HARD,1
“جيد جداً”. الخدمة الاستقبال. لا يوجد تهوية,neutral,HARD,1
ربما تكون الروايه عظيمه ومبيعاتها رائعه ولكن وجدت نفسي فجأه غير قادر على اكمالها. وشعرت بملل شديد. ربما لانها طويله جدا. اولانها تدور في زمن قديم جدا. لا اعلم.,negative,LABR,0
“شكرا جزيلا على حسن الضيافه”. اخلاق موظفين الاستقبال الاخ / احمد والاخ / وائلموقع ونظافه الشقه يستحق التقييم وانصح به. لا شئ,positive,HARD,2
من اجمل م قرأت !,positive,LABR,2
“قريب من الحرم”. قريب جدا من الحرم و غرفه جيده نوعا ما و فطوره جيد جدا.,neutral,HARD,1
“جيد”. بشاشة طاقم الاستقبال. تجمع الماء في ارضية الحمام,neutral,HARD,1
"""جيد. الاستقبال،النظافة،المساحة،الموقع. القيمة،المواقف، المروش""",neutral,HARD,1
جيد. اول شي موقع ممتاز والاثاث والشقة نظيفة وجديده لها تقريباً حوالي خمس شهور والغرف وسيعة وتقريباً كل شي متوفر وطاقم الاستقبال لطيف وبشوش وخدومين يعني بشكل عام مناسب جداً للسكن ... الواي فاي نوعاً ما ضعيف ..ولا يوجد تكييف حار ..هذا فقط ما يعيب الشقق ..,neutral,HARD,1
رائع. تعامل الموظفين معنا و المقابلة بالابتسامة. الفطور في كل يوم نفس الاصناف,neutral,HARD,1
جيد جداً. كل شي ممتاز. عدم وجود شطاف في الحمام,neutral,HARD,1
“كانت الإقامة شيقة ومريحة”. الإفطار ممتاز والترحيب من طاقم العملجلسة التلفزيون مريحة  جداً. قائمة الطعام غير منوعة لابد من التجديد على الاقلالوجبات الرئيسية,positive,HARD,2
“اسوء اقامه في دبي”. . تعامل الطاقم سي وخاصة موظفة الاستقبال الانسة: أمل وكذلك الموظف أحمد الذي لم يتجاوب معنا خلال اقامتنا .مستوى النظافه متدني والفرش والموكيت متسخ جدا ويوجد حشرات داخل الغرف .والاصوات الموسيقى الصاخبة في الغرف والممرات.,negative,HARD,0
مخيب للأمل. مواقف السيارات فقط. 1- طالب غرفه غير مدخن ولكن للاسف الدخان ذبحني من جار ومن المكيف2- عدم السرعه في التنظيف وكذلك تقديم الطلبات مثل حمل الشنط حملتها انا وعائلتي3-  سعره مبالغ فيه وبذلك اضطريت الخروج وسكنت بفندق اخر اعلی سعر قليل ولكن كل الخدمات والمطاعم بجانبه4- عائلتي لم تجد الراحه وللاسف لم يجدو من يخدمهم باللغه العربيه,negative,HARD,0
جيد جداً. النظافه والهدوء. دورات المياه اعزكم الله لايوجد بها شطاف .. نظام اجنبي مزعج نوعا ما,neutral,HARD,1
“إقامة رائعة”. الموقع ممتازالخدمات راقيةالاستقبال ممتاز. كان فية صوت اعمال صيانة مزعجة بعض الشي,positive,HARD,2
“فندق راءع يتميز بالهدوء والنظافة لولا سوء استقبالي بالوصول لكنت منحته العلامة الكاملة”. موقع الفندق بالمول هو ما يميزه والغرفة نظيفة والفراش اكثر من رائع الدور الذي سكنت به هادىء وعمال التنظيف ذوو وجوه بشوشه. سوء استقبالي عند وصولي للفندق انتظرت لأكثر من ثلث ساعة بانتظار تاكيد الحجز موظفو الاستقبال يفتقدون لاحترام الزوارعكس المغادرة طاقم الموظفين كان بغاية الاحترام,neutral,HARD,1
“شعار الفندق هو عدم احترام النزلاء وخصوصا الخصوصية”. لاشيء. للاسف الشديد الفندق وجميع العاملين عليه لايتهتمون براحة المسافر ولايحترمون الخصوصية يعتبر من اسوء الفنادق في دبي,negative,HARD,0
“السعوديه الطايف ص ب ٩٤٨”. بصرحه كل شي منضم وممتاز. لاشي,positive,HARD,2
“فندق رائع”. الموقع والراحة وسرعة التجاوب معك ومهنية الموظفين. الواي فاي و كوي الملابس,positive,HARD,2
“أبوعادل بريده”. لا شي ... لم يعجبني شي الغرفة صغيرة جداً وغير مطله على البحر ويوجد روائح كريه والاثاث مستهلك والصوره لم تكن كما هي بالموقع والاجار مبالغ فيه.. ولا انصح السكن فيه ابد ..,negative,HARD,0
“رائعة وطاقم الفندق ودوديين للغاية وخصوصا الاخ ابراهيم”. كل شيء في الفندق رائع وطاقم الفندق في غاية الذوق والادب وكانوا ودودين للغاية وخصوصا موظف الاستقبال الاخ ابراهيم.,positive,HARD,2
“راحه و استجمام”. نظيف وقريب من كل شيء وهادئ. لا شيء,positive,HARD,2
ممتاز. . لا يوجد بوفيه مفتوح للافطار و الفطور المقدم من شكل واحد و لا يكفي للاسرة من نفرين حتي,positive,HARD,2
ممتاز. الراحة والهدوء وتعامل الموظفين. عدم وجود مطاعم وبعده من البحر,positive,HARD,2
“مسافر”. النظافة والإفطار. خدمة الواي فاي,positive,HARD,2
بصراحة الكتاااب مره رهيب جزاك الله الف خيييرا استمتع بحيااتك,neutral,LABR,1
"""مخيب للأمل. موقعه على شارع المدينة المنوره قريب من المطاعم. عدم وجود ابسط الأجهزه الكهرباىيه ، بعد المسافه داخل الفندق . عدم وجود افطار ، النت ضعيف . الاستقبال لامبالي بلطباتك. توجد فنادق ارقى وارخص بالمدينه""",negative,HARD,0
“مقبول”. سهولة الوصول. الغرف ضيقه لايوجد خدمة حمل الامتعه,neutral,HARD,1
“ضعيف”. القرب من منطقة الممشى. الخدمة ضعيفة جداا و طاقم الاستقبال غير متعاونين مع النزلاء,negative,HARD,0
“فندق ممتاززززززز”. كل شي رائع بكل ماتعنيه الكلمة .. فخامة ونظافة واهتمام بالنزيل من جميع النواحي ..والحرص على رضاء النزلاء اكثر شي حسيته بالاضافه الى ان طاقم الاستقبال ماشاء الله رائعييييين وخاصة الاخ عبدالفتاح ماشاء الله عليه مسوق كبير. وممتازطبعا لا. طبعا لا,positive,HARD,2
استثنائي. الموقع ممتازالنظافه جيده. النت ضعيف,positive,HARD,2
"""استثنائي. نظافة المكان، الخدمة، الاكل. """,positive,HARD,2
ممتاز. الغرف جميلة جداالمكان هادي. هناك شاشة تلفاز في الدور الذي فيه الاستقبال (الدور الأرضي) تعرض أشياء تخالف ديننا الحنيف وتخدش الحياء أرجو من المسؤولين في الفندق عرض ما هو مفيد وغير مخالف للدين وفق الله الجميع لما يحب ويرضى,positive,HARD,2
“لا يمكن ان تتكرر”. موظف واحد بالإستقبال كان حسن الاخلاق وسيدات الاستقبال ممتازات. باقي الطاقم سيء .. النظافه ضعيفه حيث وجود اوساخ فافالاماكن غير الظاهره .. عدم توفير اغطيه عند الطلب عدم الحضور ل النظافه وقت الطلب.,negative,HARD,0
جيد. السعر كان جداً ممتاز. عدم توفر مواقف سيارات وبعده النسبي من المسجد الحرام,neutral,HARD,1
ضعيف جداً. لا يوجد شى. كل شي لم يعجبني,negative,HARD,0
“نظافة وراحة وسوء تعامل”. الموقع ونظافة المكان والراحة. رد موظف الخدمة على الهاتف كانت سيئة للغاية وعدم وجود محارم ومنشفة وعند طلبها لم يتم توفيرها مما جعلني لشراء المحارم والمنشفة من الخارج,neutral,HARD,1
“اقامة مريحة. موقع سيء جدا”. كان الافطار لذيذا والغرف هادئة ومريحة. الموقع جدا سيء متاهة بدون مبالغة.استغرقت ساعة ونصف للوصول.,neutral,HARD,1
“فندق رائع بمعنى الكلمه”. الاطلاله. رائحة المطعم تصل الى الغرف,neutral,HARD,1
مخيب للأمل. . عدم وجود باصات للتوصيل من الحرم الى الفندق ومكان الفندق مرتفع ولم يتم التوضيح لذلك في بوكينق رائحة دورات المياه كريهة ورائحة المفارش كريهة والبوفيه لم يكن جيدا,negative,HARD,0
كتاب رائع يحتوي على قصص لبعض عظماء التاريخ بأسلوب سهل ومترابط والأهم محفز للتغير إلى الأفضل,neutral,LABR,1
“رحلت الخسارة”. لايوجد فية مايستحق ذكرة سلبي جدا. قيمة الشالية عالية جدا جدااثاث مشكل من كل بحر قطرة البحر غير نظيف لايوجد ادوات في المطبخ الغسالة غير متوفرة مع العلم انها مذكورة من ضمن التوفير يستحق قيمة 300 ريال وليس 1975,negative,HARD,0
“reyes”. الصرااحه كل شي كان ممتاز من ناحيه التعامل النظافه و الموقع و الهدوء. الافطاار كان بارد او مبين عليه انه صار له ساعه مسوينه,positive,HARD,2
“يستحق الزياره والاقامه”. طاقم العمل متعاون ومتفاني الموقع ليس بالبعيد مع توفر خدمة الباصات الى الحرم وهذي خدمه رائعه للذاهبين الى مكة بالسياره وسعر اروع من الرائع وخدمات مميزه. انقطاع الماء فقط والا كل شي مميز ورائع,neutral,HARD,1
“يفتقر إلى النظافه”. طاقم العمل. يحتاج إلى أثاث نظيف,negative,HARD,0
مخيب للأمل. خدمة النقل من والى الحرم. تنظيف الغرف,negative,HARD,0
"""“راحه وطمأنينه”. كل شي جميل الروم سيرفس والخدمات بشكل سريع والراحه والروحانيه واطلالة الكعبه هذي المره الثالثه وليست الاخيره بأذن الله في سويس اوتيل ،،ايضا الموظفين بشوشين ومحترمين وعملية الدخول والخروج كانت مرنه وسريعه كل الشكر سويس اوتيل. انت نت مقابل مال عدم توفر موقف سيارات""",positive,HARD,2
“لا انصح به”. لاشئ يستحق الاشادة بالفندق. الغرف غير نظيفة ...واغطية الاسرة لا يتم تبديلها بعد خروج النزيل .. انما يتم تسليم الغرفة الى نزيل آخربنفس الاغطية بعد ترتبها لا يمكنك الاستحمام الا بعد عناء لان المياه في الحمامات ساخنة جدا الحمامات غير نظيفة وبها رائحة كريهةوبعض الغرف يبدو من الشكل انها حمامات او مطابخ وتم تحويلها الى فرف,negative,HARD,0
استمتعت جدا بقراءه الكتاب ه عباره عن العديد من المقالات ومنها الجيد ومنها العادى هو مزيج من السخريه والكثير من مفاهيمه للحياه والواقع قدم الكثير من الظواهر بطريقته لم يعجبنى مقال 28 حرف احسسته مبالغ فيه بطريقه سيئه جرس الفسحه كانت مؤثرة جدا يستحق القراءه,neutral,LABR,1
كتاب سهل الفهم يتحدث فيه الشيخ عن علامات يوم القيامه بأدلة شرعيه من الكتاب والسنه مزود بصور عالية الجوده,positive,LABR,2
“فندق جيد جدا”. الفندق جيد جدا.,neutral,HARD,1
“سي جدا”. النظافه. النظافه,negative,HARD,0
“لا انصح بالاقامه في هذا الفندق”. الفطور جيد. الغرف صغيره جدادورات المياه غير مريحه خزانة الملابس متسخه جدا لاترقى بمستوى الفندقيقع الفندق في منطقه جديده بعيد جدا عن الاسواق ومركز المدينهكما يبدو لي ان الفندق مستأجر من قبل شركة طيران لذلك لايمكنك الاستمتاع بالهدوء في هذا الفندقلا انصح فيه,negative,HARD,0
جيد. قربه من دبي مول. الاثاث مستهلك ويحتاج تغير الموكيت,neutral,HARD,1
“الموقع الممتاز”. نظافة الفندق جيدة جدا ترتقي الى الممتاز طاقم العمل ممتاز ومتفاني في خدمة الزوار يوجد مواقف كثيرة والموقع جدا ممتاز أنصح فيه بشدة. الغرف لاتحتوي على عازل صوت الأزعاج بين الغرف عالي والأصوات واضحة ؛ تصريف الماء في دورة المياة تحتاج إلى عمل والمغسلة تحتاج إلى صيانة,neutral,HARD,1
